accident_id,num_vehicles,num_casualties,accident_severity,accident_damages,police_department,police_attended,urban_vs_rural,road_type,road_conditions,weather_conditions,light_conditions,date,year,weekday,hour,longitude,latitude
200937B043376,2,1,Serious,13669.5,Suffolk,Yes,Urban,Single carriageway,Dry,Fine,Daylight,17/10/2009,2009,6-Saturday,16,0.450332,52.075576
2007131153507,2,1,Slight,853.5,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,31/12/2007,2007,1-Monday,21,-1.602329,53.81584
2006950009648,1,1,Slight,859,Lothian and Borders,Yes,Rural,Single carriageway,Wet,Raining,Daylight,30/10/2006,2006,1-Monday,15,-3.370101,55.909393
2009070012120,2,2,Slight,1966,Cheshire,No,Urban,Single carriageway,Ice,Fog,Daylight,03/01/2009,2009,6-Saturday,10,-2.718419,53.363296
2005101012405,2,1,Slight,127.5,Northumbria,No,Urban,Slip road,Dry,Fine,Daylight,16/12/2005,2005,5-Friday,10,-1.605953,54.975305
201001CW10030,2,1,Slight,760.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,17/01/2010,2010,7-Sunday,22,-0.169083,51.519058
201101TB00903,3+,1,Serious,6340,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/04/2011,2011,4-Thursday,14,-0.125026,51.577444
201132B103911,1,1,Serious,3566,Lincolnshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,24/04/2011,2011,7-Sunday,10,-0.538486,52.858014
2009460167893,1,2,Slight,723,Kent,Yes,Rural,Dual carriageway,Wet,Raining,Daylight,25/01/2009,2009,7-Sunday,8,0.315451,51.301125
201201PY20042,2,1,Slight,13.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,03/02/2012,2012,5-Friday,16,0.076343,51.375218
2005130058505,1,1,Slight,559,West Yorkshire,Yes,Urban,Single carriageway,Wet,Fine,Daylight,20/01/2005,2005,4-Thursday,11,-1.790912,53.583429
2005940501573,1,1,Serious,9077,Fife,Yes,Urban,Single carriageway,Dry,Fine,Daylight,14/07/2005,2005,4-Thursday,22,-3.312206,56.13224
2011030001248,2,1,Slight,571.5,Cumbria,Yes,Rural,Single carriageway,Dry,Fine,Daylight,01/06/2011,2011,3-Wednesday,11,-3.33535,54.22946
200701TX20682,2,1,Slight,150,Metropolitan Police,Yes,Urban,Dual carriageway,Flood,Raining,Darkness,18/11/2007,2007,7-Sunday,20,-0.358551,51.493087
2005445BB0294,2,1,Slight,528,Hampshire,Yes,Rural,Roundabout,Dry,Fine,Daylight,05/03/2005,2005,6-Saturday,13,-1.067503,51.263026
200901YR90138,1,1,Slight,684,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,18/05/2009,2009,1-Monday,8,-0.090102,51.584254
2012120080877,2,1,Slight,1053,North Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,21/05/2012,2012,1-Monday,9,-1.761648,54.473358
200730C000428,1,1,Serious,4656,Derbyshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,14/07/2007,2007,6-Saturday,4,-1.394021,53.197083
201406J082475,1,1,Fatal,80442,Greater Manchester,Yes,Urban,Single carriageway,Wet,Raining,Darkness,06/02/2014,2014,4-Thursday,17,-2.163497,53.403639
201506P008946,2,3+,Slight,1785,Greater Manchester,Yes,Urban,Dual carriageway,Wet,Raining,Darkness,26/11/2015,2015,4-Thursday,20,-2.154166,53.620551
2013521305646,2,1,Slight,1374,Avon and Somerset,Yes,Urban,Single carriageway,Dry,Fine,Daylight,16/08/2013,2013,5-Friday,8,-2.542052,51.460791
2013400DA0833,2,1,Slight,1236,Bedfordshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,19/11/2013,2013,2-Tuesday,8,-0.509707,51.853081
200842I025101,3+,2,Serious,9968,Essex,Yes,Rural,Dual carriageway,Dry,Fine,Darkness,22/01/2008,2008,2-Tuesday,23,0.144624,51.713113
200606A057026,2,1,Slight,1383,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Darkness,10/09/2006,2006,7-Sunday,20,-2.196464,53.51388
201301PL60619,2,1,Slight,46.5,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,01/09/2013,2013,7-Sunday,9,-0.053836,51.439684
2010100424910,2,1,Slight,882,Northumbria,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,15/07/2010,2010,4-Thursday,7,-1.48001,54.976898
2015471506673,2,3+,Slight,2415,Sussex,Yes,Urban,Single carriageway,Wet,Raining,Darkness,11/11/2015,2015,3-Wednesday,18,-0.131527,50.822192
2015210036931,3+,3+,Slight,441,Staffordshire,Yes,Rural,Single carriageway,Wet,Fine,Darkness,21/12/2015,2015,1-Monday,16,-2.027885,52.958052
200543P420035,3+,1,Slight,1698,Thames Valley,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/03/2005,2005,1-Monday,13,-1.224126,51.723113
201242I322610,1,1,Slight,729,Essex,Yes,Urban,Single carriageway,Dry,Fine,Daylight,12/10/2012,2012,5-Friday,21,0.421997,51.637214
2010471007383,2,3+,Serious,9291,Sussex,Yes,Urban,Single carriageway,Wet,Fine,Darkness,01/11/2010,2010,1-Monday,23,-0.008736,50.793111
200836T080035,2,2,Slight,1840,Norfolk,Yes,Rural,Single carriageway,Dry,Fine,Daylight,06/02/2008,2008,3-Wednesday,8,1.061774,52.605202
201232L089412,1,1,Slight,357,Lincolnshire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,06/04/2012,2012,5-Friday,15,-0.275718,53.436698
201130M010033,2,1,Slight,372,Derbyshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,21/04/2011,2011,4-Thursday,11,-1.331743,53.245561
200832B258008,3+,1,Slight,710,Lincolnshire,No,Urban,Unknown,Wet,Raining,Daylight,09/09/2008,2008,2-Tuesday,8,-0.63611,52.904127
201363DP26413,1,1,Slight,287,Dyfed-Powys,Yes,Rural,Single carriageway,Wet,Raining,Daylight,18/10/2013,2013,5-Friday,11,-3.438088,51.943648
2014554C10700,2,2,Slight,1382,Dorset,Yes,Urban,Roundabout,Dry,Fine,Daylight,16/03/2014,2014,7-Sunday,13,-1.890035,50.722556
201420K013844,2,1,Slight,1372.5,West Midlands,Yes,Urban,Single carriageway,Dry,Fine,Daylight,04/10/2014,2014,6-Saturday,16,-2.014258,52.50319
200606L061615,2,1,Slight,1366.5,Greater Manchester,Yes,Urban,Single carriageway,Wet,Fine,Daylight,22/11/2006,2006,3-Wednesday,15,-2.497463,53.526219
200745TA08575,1,1,Slight,272,Surrey,Yes,Rural,Single carriageway,Dry,Fine,Daylight,08/08/2007,2007,3-Wednesday,14,-0.065774,51.197609
201101TB00498,2,1,Slight,417,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,22/03/2011,2011,2-Tuesday,16,-0.043006,51.474216
2013460226831,2,2,Slight,558,Kent,No,Urban,Single carriageway,Dry,Fine,Daylight,30/04/2013,2013,2-Tuesday,10,0.512265,51.371535
2009130152809,1,1,Serious,7324,West Yorkshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,21/02/2009,2009,6-Saturday,9,-1.676747,53.895608
201301XH30142,2,1,Slight,1077,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,10/01/2013,2013,4-Thursday,19,-0.409673,51.497749
201522G503481,2,3+,Slight,1717.5,West Mercia,Yes,Rural,Single carriageway,Dry,Fine,Daylight,11/09/2015,2015,5-Friday,15,-2.35285,52.474554
2006440036304,1,1,Slight,100,Hampshire,Yes,Urban,Single carriageway,Wet,Fine,Darkness,28/01/2006,2006,6-Saturday,1,-1.307175,51.060474
200643N240126,3+,3+,Serious,26901,Thames Valley,Yes,Rural,Dual carriageway,Dry,Fine,Darkness,17/12/2006,2006,7-Sunday,20,-0.754845,51.614411
200801RG75255,3+,1,Slight,878,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,24/10/2008,2008,5-Friday,22,0.054763,51.470834
200701QA10003,2,1,Slight,777,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,23/01/2007,2007,2-Tuesday,10,-0.368943,51.577221
2010100798910,2,1,Slight,601.5,Northumbria,Yes,Rural,Single carriageway,Wet,Fine,Daylight,20/11/2010,2010,6-Saturday,11,-2.176104,54.990823
200654MA05106,2,2,Slight,1746,Wiltshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,16/06/2006,2006,5-Friday,11,-1.862817,51.548552
201104BA11023,1,1,Serious,5217,Lancashire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,31/01/2011,2011,1-Monday,16,-2.563728,54.124649
200901RG40306,2,1,Serious,8136,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,27/02/2009,2009,5-Friday,13,0.026729,51.4751
200801KF72587,2,1,Slight,180,Metropolitan Police,No,Urban,Single carriageway,Dry,Fog,Daylight,06/05/2008,2008,2-Tuesday,15,0.050198,51.542408
201201QK50081,2,2,Slight,1356,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,16/02/2012,2012,4-Thursday,12,-0.247662,51.548495
201004BA10201,1,1,Slight,520,Lancashire,Yes,Urban,Single carriageway,Wet,Fine,Darkness,05/12/2010,2010,7-Sunday,23,-2.809601,54.055909
20054100G0994,1,1,Slight,826,Hertfordshire,Yes,Rural,Dual carriageway,Ice,Fine,Daylight,27/12/2005,2005,2-Tuesday,8,-0.37593,51.918838
200620K066201,1,1,Slight,946,West Midlands,No,Urban,Single carriageway,Dry,Fine,Daylight,20/07/2006,2006,4-Thursday,15,-2.050236,52.531318
201201WW50488,2,3+,Slight,470,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/06/2012,2012,4-Thursday,12,-0.185796,51.457538
201422G403912,2,1,Slight,1323,West Mercia,Yes,Urban,Single carriageway,Wet,Fine,Daylight,16/10/2014,2014,4-Thursday,14,-2.442237,52.680007
200806J096945,2,2,Slight,1198,Greater Manchester,Yes,Rural,Single carriageway,Wet,Raining,Daylight,26/06/2008,2008,4-Thursday,13,-2.139585,53.414275
2008620182202,1,2,Slight,963,South Wales,Yes,Urban,Single carriageway,Wet,Fine,Daylight,27/08/2008,2008,3-Wednesday,12,-3.235064,51.495014
200845GU32124,1,1,Slight,21,Surrey,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,05/12/2008,2008,5-Friday,19,-0.596711,51.242772
200845TA23117,1,1,Slight,958,Surrey,Yes,Rural,Single carriageway,Wet,Raining,Darkness,29/05/2008,2008,4-Thursday,4,-0.014753,51.185782
2014460245486,1,2,Serious,4609.5,Kent,Yes,Rural,Single carriageway,Wet,Fine,Darkness,11/08/2014,2014,1-Monday,3,0.374886,51.118261
201201PY20585,2,1,Slight,760.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Darkness,28/09/2012,2012,5-Friday,23,0.026205,51.394981
2005620129549,2,3+,Serious,24258,South Wales,Yes,Urban,Single carriageway,Dry,Fine,Darkness,09/04/2005,2005,6-Saturday,0,-3.781742,51.593914
2011100425211,2,2,Slight,1036,Northumbria,No,Urban,Slip road,Dry,Fine,Daylight,14/04/2011,2011,4-Thursday,10,-1.523022,54.94661
2005330504159,2,1,Serious,14323.5,Leicestershire,Yes,Urban,Single carriageway,Wet,Fine,Daylight,12/06/2005,2005,7-Sunday,20,-1.220143,52.755041
200806M095178,2,1,Slight,640.5,Greater Manchester,Yes,Urban,Unknown,Dry,Fine,Daylight,23/05/2008,2008,5-Friday,17,-2.313714,53.381046
201250BL2K006,3+,1,Slight,684,Devon and Cornwall,No,Rural,Single carriageway,Dry,Fine,Daylight,21/02/2012,2012,2-Tuesday,7,-4.363598,50.638668
2005960500634,1,1,Slight,931,Central,Yes,Rural,Single carriageway,Dry,Fine,Daylight,15/03/2005,2005,2-Tuesday,8,-3.7730070000000002,55.970302
2010460189343,1,1,Serious,6549,Kent,Yes,Rural,Single carriageway,Wet,Fine,Daylight,31/07/2010,2010,6-Saturday,9,1.240635,51.279249
2008608200738,3+,3+,Serious,31460,North Wales,Yes,Rural,Single carriageway,Dry,Fine,Daylight,21/10/2008,2008,2-Tuesday,10,-4.277675,53.089993
2005160D08680,2,1,Slight,1210.5,Humberside,No,Urban,Single carriageway,Wet,Raining,Darkness,01/12/2005,2005,4-Thursday,17,-0.358861,53.763111
200720F133203,2,1,Slight,471,West Midlands,No,Urban,Single carriageway,Dry,Fine,Daylight,08/06/2007,2007,5-Friday,9,-1.932939,52.501463
200801EO40634,2,1,Slight,487.5,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Darkness,30/09/2008,2008,2-Tuesday,18,-0.109972,51.550674
201301KG70132,1,1,Slight,390,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,09/05/2013,2013,4-Thursday,17,0.154942,51.552402
2007620173689,1,3+,Slight,2107.5,South Wales,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,16/11/2007,2007,5-Friday,18,-3.743873,51.566426
2012212002143,1,2,Serious,3180,Staffordshire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,22/04/2012,2012,7-Sunday,11,-1.843657,53.124091
2012070278089,2,1,Slight,663,Cheshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,27/09/2012,2012,4-Thursday,21,-2.905548,53.279862
2015521507115,2,1,Slight,648,Avon and Somerset,No,Urban,Single carriageway,Wet,Raining,Darkness,06/10/2015,2015,2-Tuesday,1,-2.59348,51.469483
2008218007534,1,1,Slight,782,Staffordshire,No,Urban,Single carriageway,Wet,Raining,Darkness,29/03/2008,2008,6-Saturday,20,-2.151142,52.895499
200514D039705,1,1,Slight,153,South Yorkshire,Yes,Urban,Slip road,Dry,Fine,Darkness,19/03/2005,2005,6-Saturday,23,-1.412408,53.395653
201020M006480,2,3+,Slight,345,West Midlands,Yes,Rural,Slip road,Dry,Fine,Daylight,28/07/2010,2010,3-Wednesday,8,-1.502692,52.378169
201454A457614,2,1,Slight,327,Wiltshire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,21/11/2014,2014,5-Friday,11,-2.128623,51.281461
2010130517605,1,2,Slight,417,West Yorkshire,Yes,Urban,Single carriageway,Snow,Fine,Darkness,04/12/2010,2010,6-Saturday,3,-1.601914,53.827613
2007100048907,2,1,Slight,381,Northumbria,Yes,Rural,Roundabout,Wet,Fine,Daylight,26/01/2007,2007,5-Friday,14,-1.577975,55.065884
2010440433412,2,1,Slight,813,Hampshire,Yes,Urban,Roundabout,Dry,Fine,Daylight,12/10/2010,2010,2-Tuesday,14,-1.088615,50.795486
20053102B0266,1,1,Slight,864,Nottinghamshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,04/02/2005,2005,5-Friday,9,-0.994203,53.087673
201301LX50026,2,1,Slight,432,Metropolitan Police,No,Urban,One way street,Dry,Fine,Darkness,15/01/2013,2013,2-Tuesday,16,-0.101585,51.429856
2008330805186,2,1,Slight,628.5,Leicestershire,Yes,Urban,One way street,Wet,Raining,Daylight,13/08/2008,2008,3-Wednesday,14,-1.103718,52.637527
2009620186801,2,1,Slight,682.5,South Wales,Yes,Rural,Roundabout,Dry,Fine,Daylight,28/01/2009,2009,3-Wednesday,15,-3.145345,51.507614
2005130579705,2,1,Serious,12405,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,22/06/2005,2005,3-Wednesday,19,-1.832009,53.694771
2009219008291,1,1,Slight,848,Staffordshire,Yes,Urban,Single carriageway,Wet,Fine,Daylight,05/11/2009,2009,4-Thursday,15,-1.652203,52.830541
200643W318126,2,1,Slight,322.5,Thames Valley,No,Urban,Dual carriageway,Wet,Fine,Daylight,31/12/2006,2006,7-Sunday,14,-0.979945,51.424066
200997QA00306,1,1,Slight,631,Strathclyde,Yes,Rural,Single carriageway,Dry,Fine,Daylight,02/06/2009,2009,2-Tuesday,6,-4.06891,55.713327
201143S109071,2,1,Slight,46.5,Thames Valley,Yes,Rural,Single carriageway,Dry,Fine,Darkness,27/07/2011,2011,3-Wednesday,21,-0.76632,52.068699
201301VK30156,1,1,Slight,635,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,26/05/2013,2013,7-Sunday,18,-0.283078,51.381487
2005350340905,2,1,Slight,1431,Cambridgeshire,Yes,Rural,Roundabout,Dry,Fine,Daylight,14/07/2005,2005,4-Thursday,8,-0.229595,52.604222
2006930004084,2,3+,Serious,6441,Tayside,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,02/11/2006,2006,4-Thursday,12,-3.001578,56.47469
200720M037303,1,1,Slight,194,West Midlands,No,Urban,Single carriageway,Dry,Fine,Daylight,17/06/2007,2007,7-Sunday,17,-1.469333,52.4281
200532B524805,1,1,Slight,824,Lincolnshire,No,Urban,Single carriageway,Dry,Fine,Daylight,08/05/2005,2005,7-Sunday,9,-0.290853,52.673183
2012460217943,2,1,Slight,546,Kent,Yes,Rural,Roundabout,Dry,Fine,Daylight,03/09/2012,2012,1-Monday,16,0.396997,51.208557
200801EO40726,1,1,Slight,497,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,12/10/2008,2008,7-Sunday,14,-0.127763,51.570563
201520K013495,2,1,Slight,1491,West Midlands,No,Urban,Single carriageway,Dry,Fine,Darkness,10/10/2015,2015,6-Saturday,9,-1.943996,52.486755
201501WW50932,1,3+,Slight,1428,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Fog,Darkness,31/10/2015,2015,6-Saturday,22,-0.154144,51.461235
2009219003383,3+,1,Slight,292,Staffordshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,21/04/2009,2009,2-Tuesday,17,-2.237317,53.023907
2008120042293,3+,1,Slight,2023,North Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,09/06/2008,2008,1-Monday,7,-1.515974,53.994205
201401LX50077,2,1,Slight,1440,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,04/02/2014,2014,2-Tuesday,7,-0.124224,51.470688
2008160A00550,1,1,Slight,511,Humberside,No,Rural,Single carriageway,Dry,Fine,Darkness,06/02/2008,2008,3-Wednesday,18,-0.22134,53.606617
2012030000257,3+,3+,Slight,1074.5,Cumbria,Yes,Rural,Dual carriageway,Ice,Raining,Daylight,09/02/2012,2012,4-Thursday,7,-2.927417,54.242368
200801KD73142,2,1,Slight,909,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,24/06/2008,2008,2-Tuesday,14,0.204084,51.584223
200501KG70456,2,1,Slight,1026,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,27/09/2005,2005,2-Tuesday,21,0.093416,51.528785
2012350587512,2,1,Slight,856.5,Cambridgeshire,Yes,Urban,Single carriageway,Wet,Fine,Darkness,17/12/2012,2012,1-Monday,17,-0.22533,52.570891
201550BN2B011,3+,3+,Slight,2775.5,Devon and Cornwall,Yes,Rural,Single carriageway,Dry,Fine,Daylight,22/07/2015,2015,3-Wednesday,15,-4.357169,50.546021
2009100709209,1,1,Slight,835,Northumbria,Yes,Rural,Single carriageway,Wet,Fine,Daylight,06/10/2009,2009,2-Tuesday,17,-1.76514,55.164518
2005470509706,2,2,Slight,690,Sussex,No,Urban,Roundabout,Dry,Fine,Daylight,15/11/2005,2005,2-Tuesday,7,-0.403146,50.807272
200722FA86042,2,1,Slight,367.5,West Mercia,Yes,Rural,Single carriageway,Dry,Fine,Daylight,29/04/2007,2007,7-Sunday,14,-2.709873,52.692461
201104EA11143,1,1,Slight,483,Lancashire,Yes,Urban,Single carriageway,Wet,Raining,Daylight,15/07/2011,2011,5-Friday,20,-2.487463,53.758523
200737L014751,2,2,Slight,1422,Suffolk,Yes,Rural,Single carriageway,Wet,Fine,Daylight,21/09/2007,2007,5-Friday,8,1.616168,52.432598
2008350849708,2,1,Slight,1131,Cambridgeshire,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,20/12/2008,2008,6-Saturday,18,0.165568,52.660325
2005230591836,1,1,Slight,27,Warwickshire,Yes,Rural,Single carriageway,Wet,Snowing,Darkness,30/12/2005,2005,5-Friday,6,-1.694533,52.316877
200597CA01202,1,1,Slight,254,Strathclyde,Yes,Urban,Dual carriageway,Wet,Fine,Darkness,04/02/2005,2005,5-Friday,21,-4.299059,55.896359
2011100477911,2,1,Slight,733.5,Northumbria,Yes,Urban,Roundabout,Dry,Fine,Daylight,23/08/2011,2011,2-Tuesday,9,-1.607052,54.974769
2006600CO1011,1,1,Slight,667,North Wales,Yes,Urban,Single carriageway,Dry,Fine,Darkness,11/02/2006,2006,6-Saturday,21,-3.826525,53.322802
200501VK30288,1,1,Slight,275,Metropolitan Police,No,Rural,Single carriageway,Dry,Fine,Daylight,19/09/2005,2005,1-Monday,13,-0.322946,51.332604
2006620151633,2,2,Slight,592,South Wales,Yes,Rural,Single carriageway,Wet,Fog,Daylight,15/05/2006,2006,1-Monday,16,-3.55758,51.705099
2008920803960,1,1,Slight,639,Grampian,Yes,Rural,Single carriageway,Wet,Fine,Daylight,10/10/2008,2008,5-Friday,12,-2.152884,57.558888
201101RY10123,2,1,Slight,1060.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,05/04/2011,2011,2-Tuesday,15,0.119397,51.436229
200945WO42249,3+,2,Serious,19832.5,Surrey,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,12/08/2009,2009,3-Wednesday,17,-0.557997,51.321616
2011440391556,2,3+,Slight,125,Hampshire,No,Rural,Single carriageway,Dry,Fine,Daylight,14/09/2011,2011,3-Wednesday,10,-1.392437,51.0114
2006557B00026,2,2,Slight,774,Dorset,Yes,Urban,Single carriageway,Wet,Raining,Daylight,29/12/2006,2006,5-Friday,15,-1.903711,50.754403
2009950010261,3+,3+,Slight,180,Lothian and Borders,Yes,Rural,Single carriageway,Dry,Fine,Daylight,10/12/2009,2009,4-Thursday,14,-2.833967,55.548116
200720E022203,2,1,Slight,1156.5,West Midlands,Yes,Urban,Dual carriageway,Snow,Snowing,Daylight,08/02/2007,2007,4-Thursday,6,-1.918597,52.45003
200801SX20443,1,1,Slight,879,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,07/06/2008,2008,6-Saturday,10,-0.275562,51.615453
2005030000621,2,1,Slight,187.5,Cumbria,Yes,Urban,Single carriageway,Dry,Fine,Daylight,06/03/2005,2005,7-Sunday,11,-2.916211,54.883702
200654CY11206,3+,1,Slight,1398,Wiltshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,24/02/2006,2006,5-Friday,11,-2.126573,51.54191
200801GD75315,2,1,Slight,337.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,08/10/2008,2008,3-Wednesday,17,-0.061188,51.547989
201320L000413,2,2,Slight,878,West Midlands,Yes,Rural,Roundabout,Dry,Fog,Daylight,08/01/2013,2013,2-Tuesday,9,-1.711615,52.464901
2014331405097,1,1,Slight,966,Leicestershire,Yes,Urban,Roundabout,Dry,Fine,Darkness,19/07/2014,2014,6-Saturday,4,-1.1364,52.665631
200863AC43708,1,1,Serious,5829,Dyfed-Powys,Yes,Urban,Single carriageway,Dry,Fine,Darkness,25/10/2008,2008,6-Saturday,2,-4.166347,51.678272
2006610058506,2,1,Slight,450,Gwent,Yes,Rural,Single carriageway,Dry,Fine,Daylight,09/06/2006,2006,5-Friday,13,-3.133477,51.801042
200963BC20009,3+,1,Slight,1260,Dyfed-Powys,Yes,Rural,Single carriageway,Wet,Raining,Darkness,14/11/2009,2009,6-Saturday,22,-3.906889,52.292976
2013130150006,2,1,Slight,613.5,West Yorkshire,No,Urban,Single carriageway,Dry,Fine,Daylight,09/04/2013,2013,2-Tuesday,13,-1.597973,53.691644
2009030001757,3+,1,Slight,618,Cumbria,Yes,Rural,Single carriageway,Dry,Fine,Daylight,18/07/2009,2009,6-Saturday,11,-2.906143,54.377885
2006070601588,1,1,Slight,528,Cheshire,No,Rural,Single carriageway,Dry,Fine,Daylight,27/04/2006,2006,4-Thursday,8,-2.721786,53.206685
200530D000997,2,1,Slight,525,Derbyshire,Yes,Urban,Single carriageway,Wet,Fine,Daylight,24/12/2005,2005,6-Saturday,11,-1.467176,52.934584
200814A155708,1,1,Slight,184,South Yorkshire,No,Rural,Dual carriageway,Wet,Raining,Darkness,07/08/2008,2008,4-Thursday,0,-0.99037,53.606948
201006P034175,1,1,Slight,206,Greater Manchester,Yes,Urban,Single carriageway,Wet,Raining,Daylight,20/07/2010,2010,2-Tuesday,13,-2.153699,53.614883
2006530186859,1,3+,Serious,15696,Gloucestershire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,29/05/2006,2006,1-Monday,18,-1.896477,51.71385
200606C047594,2,1,Slight,1048.5,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Daylight,07/04/2006,2006,5-Friday,19,-2.278649,53.37538
201520H008155,2,2,Slight,400,West Midlands,Yes,Urban,Single carriageway,Wet,Fine,Daylight,31/08/2015,2015,1-Monday,11,-1.991392,52.609569
200504F016905,1,1,Slight,750,Lancashire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,08/03/2005,2005,2-Tuesday,15,-2.184334,53.914866
2009609038645,3+,3+,Slight,1119,North Wales,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,03/03/2009,2009,2-Tuesday,8,-3.13763,53.214138
201131C033311,2,1,Slight,484.5,Nottinghamshire,No,Urban,Roundabout,Wet,Fine,Darkness,24/02/2011,2011,4-Thursday,5,-1.204795,52.933684
